,Address,Price,Stats,Link
364,"1101 HAXALL POINT UNIT 911, Richmond, VA 23219","        $294,950      ", 1 Beds 1 Baths 773 Sq Ft ,https://www.remax.com//va/richmond/home-details/1101-haxall-point-unit-911-richmond-va-23219/15259045053829680769/M00000643/2300506
365,"1104 HYDE LN, Richmond, VA 23229","        $494,000      "," 3 Beds 4 Baths 1,940 Sq Ft ",https://www.remax.com//va/richmond/home-details/1104-hyde-ln-richmond-va-23229/6172343912114340300/M00000643/2300525
366,"9314 CREEKS CROSSING BLVD, Richmond, VA 23235","        $475,000      "," 3 Beds 3 Baths 2,140 Sq Ft ",https://www.remax.com//va/richmond/home-details/9314-creeks-crossing-blvd-richmond-va-23235/85984244752076901/M00000643/2300604
367,"3114 GROVELAND AVE, Richmond, VA 23222","        $295,000      "," 3 Beds 3 Baths 1,365 Sq Ft ",https://www.remax.com//va/richmond/home-details/3114-groveland-ave-richmond-va-23222/3108093628216415642/M00000643/2300783
368,"2605 EDGEWOOD AVE, Richmond, VA 23222","        $549,950      "," 5 Beds 4 Baths 2,776 Sq Ft ",https://www.remax.com//va/richmond/home-details/2605-edgewood-ave-richmond-va-23222/17508607146550023098/M00000643/2300823
369,"2100 EDWARDS AVE, Richmond, VA 23224","        $375,000      "," 4 Beds 3 Baths 1,798 Sq Ft ",https://www.remax.com//va/richmond/home-details/2100-edwards-ave-richmond-va-23224/17069624149941144990/M00000643/2300971
370,"2956 HATHAWAY RD # U110, Richmond, VA 23225","        $235,000      "," 2 Beds 2 Baths 1,561 Sq Ft ",https://www.remax.com//va/richmond/home-details/2956-hathaway-rd-u110-richmond-va-23225/12660942430568916552/M00000643/2300330
371,"3621 CAROLINA AVE, Richmond, VA 23222","        $465,000      "," 3 Beds 3 Baths 2,112 Sq Ft ",https://www.remax.com//va/richmond/home-details/3621-carolina-ave-richmond-va-23222/12952758312738163510/M00000643/2300578
372,"3515 BRIEL ST UNIT 101, Henrico, VA 23223","        $115,000      ", 2 Beds 1 Baths 822 Sq Ft ,https://www.remax.com//va/richmond/home-details/3515-briel-st-unit-101-richmond-va-23223/1029674446253611337/M00000643/2300652
373,"3808 CHEYENNE RD, Richmond, VA 23235","        $409,995      "," 4 Beds 3 Baths 2,097 Sq Ft ",https://www.remax.com//va/richmond/home-details/3808-cheyenne-rd-richmond-va-23235/6165890964158522357/M00000643/2300712
374,"2010 VENABLE ST, Richmond, VA 23223","        $359,999      "," 3 Beds 3 Baths 1,616 Sq Ft ",https://www.remax.com//va/richmond/home-details/2010-venable-st-richmond-va-23223/16346362085167876871/M00000643/2300716
375,"1349 MINEFEE ST, Richmond, VA 23224","        $160,000      ", 2 Beds 2 Baths 896 Sq Ft ,https://www.remax.com//va/richmond/home-details/1349-minefee-st-richmond-va-23224/1057407448085150954/M00000643/2300557
376,"2304 HARWOOD ST, Richmond, VA 23224","        $139,950      ", 3 Beds 1 Baths 979 Sq Ft ,https://www.remax.com//va/richmond/home-details/2304-harwood-st-richmond-va-23224/17253875783518906905/M00000643/2300572
377,"3900 LYNHAVEN AVE, Richmond, VA 23234","        $139,950      "," 3 Beds 1 Baths 1,022 Sq Ft ",https://www.remax.com//va/richmond/home-details/3900-lynhaven-ave-richmond-va-23234/5671965173003426469/M00000643/2300575
378,"3902 LYNHAVEN AVE, Richmond, VA 23234","        $139,950      "," 3 Beds 1 Baths 1,059 Sq Ft ",https://www.remax.com//va/richmond/home-details/3902-lynhaven-ave-richmond-va-23234/4897088645868677795/M00000643/2300582
379,"1114.5 W MARSHALL STREET, Richmond, VA 23220","        $175,000      ",   0.04  Acres,https://www.remax.com//va/richmond/home-details/11145-w-marshall-street-richmond-va-23220/2622476709095943617/M00000643/2300906
380,"53 RODMAN RD, Richmond, VA 23224","        $286,500      "," 2 Beds 2 Baths 1,118 Sq Ft ",https://www.remax.com//va/richmond/home-details/53-rodman-rd-richmond-va-23224/6467106922274946346/M00000643/2300518
381,"7 W BROAD ROCK RD, Richmond, VA 23225","        $209,950      ", 2 Beds 1 Baths 774 Sq Ft ,https://www.remax.com//va/richmond/home-details/7-w-broad-rock-rd-richmond-va-23225/3802979089448972953/M00000643/2300695
382,"3212 FRENCH ST, Richmond, VA 23221","        $740,000      "," 3 Beds 3 Baths 2,097 Sq Ft ",https://www.remax.com//va/richmond/home-details/3212-french-st-richmond-va-23221/4641117465936579003/M00000643/2231807
383,"1351 MINEFEE ST, Richmond, VA 23224","        $177,500      ", 2 Beds 2 Baths 896 Sq Ft ,https://www.remax.com//va/richmond/home-details/1351-minefee-st-richmond-va-23224/14463508171914008963/M00000643/2300568
384,"313 W 26TH ST, Richmond, VA 23225","        $569,950      "," — Beds — Baths 2,560 Sq Ft ",https://www.remax.com//va/richmond/home-details/313-w-26th-st-richmond-va-23225/17577799284260071499/M00000643/2300121
385,"3821 MERIDIAN AVE, Richmond, VA 23234","        $294,450      "," 3 Beds 3 Baths 1,344 Sq Ft ",https://www.remax.com//va/richmond/home-details/3821-meridian-ave-richmond-va-23234/11498067416680926245/M00000643/2300299
386,"2441 OWNBY LN # B14, Richmond, VA 23220","        $610,380      "," 4 Beds 3 Baths 2,538 Sq Ft ",https://www.remax.com//va/richmond/home-details/2441-ownby-ln-b14-richmond-va-23220/11079803707896114266/M00000643/2300371
387,"5107 FOREST HILL AVE, Richmond, VA 23225","        $349,950      "," 4 Beds 1 Baths 1,297 Sq Ft ",https://www.remax.com//va/richmond/home-details/5107-forest-hill-ave-richmond-va-23225/10150781274885252311/M00000643/2300404
388,"1311 COLUMBIA ST, Richmond, VA 23224","        $165,000      "," 3 Beds 1 Baths 1,080 Sq Ft ",https://www.remax.com//va/richmond/home-details/1311-columbia-st-richmond-va-23224/767087840766224432/M00000643/2300410
389,"1021 GODDIN ST, Richmond, VA 23231","        $215,000      "," 3 Beds 2 Baths 1,474 Sq Ft ",https://www.remax.com//va/richmond/home-details/1021-goddin-st-richmond-va-23231/8403494347802021705/M00000643/2300429
390,"3419 2ND AVE, Richmond, VA 23222","        $357,000      "," 3 Beds 3 Baths 1,700 Sq Ft ",https://www.remax.com//va/richmond/home-details/3419-2nd-ave-richmond-va-23222/214119269307443992/M00000643/2300443
391,"3607 SEMINARY AVE, Richmond, VA 23227","        $1,135,000      "," 6 Beds 7 Baths 4,804 Sq Ft ",https://www.remax.com//va/richmond/home-details/3607-seminary-ave-richmond-va-23227/9873643478634245900/M00000643/2300527
392,"2408 STRATFORD RD, Chesterfield, VA 23225","        $415,000      "," 3 Beds 2 Baths 1,746 Sq Ft ",https://www.remax.com//va/richmond/home-details/2408-stratford-rd-richmond-va-23225/11717808509994511865/M00000643/2300117
393,"3816 MERIDIAN AVE, Richmond, VA 23234","        $299,450      "," 3 Beds 3 Baths 1,633 Sq Ft ",https://www.remax.com//va/richmond/home-details/3816-meridian-ave-richmond-va-23234/6585146664528508919/M00000643/2300289
394,"2445 OWNBY LN # B15, Richmond, VA 23220","        $509,740      "," 2 Beds 3 Baths 1,570 Sq Ft ",https://www.remax.com//va/richmond/home-details/2445-ownby-ln-b15-richmond-va-23220/17976176056801835115/M00000643/2300348
395,"3516 E RICHMOND RD # U10, Richmond, VA 23223","        $105,000      ", 2 Beds 1 Baths 780 Sq Ft ,https://www.remax.com//va/richmond/home-details/3516-e-richmond-rd-u10-richmond-va-23223/3845282657069993658/M00000643/2300386
396,"1803 1/2 N 28TH ST, Richmond, VA 23223","        $299,950      "," 3 Beds 3 Baths 1,728 Sq Ft ",https://www.remax.com//va/richmond/home-details/1803-12-n-28th-st-richmond-va-23223/1980542189960752229/M00000643/2300139
397,"1113 S LOMBARDY ST # B, Richmond, VA 23220","        $517,485      "," 3 Beds 3 Baths 2,345 Sq Ft ",https://www.remax.com//va/richmond/home-details/1113-s-lombardy-st-b-richmond-va-23220/6824120658218753011/M00000643/2300220
398,"2213 Q ST, Richmond, VA 23223","        $385,000      "," 4 Beds 3 Baths 2,064 Sq Ft ",https://www.remax.com//va/richmond/home-details/2213-q-st-richmond-va-23223/2156795716247538498/M00000643/2300227
399,"3007 FENDALL AVE, Richmond, VA 23222","        $370,000      "," 3 Beds 3 Baths 1,500 Sq Ft ",https://www.remax.com//va/richmond/home-details/3007-fendall-ave-richmond-va-23222/18390567186377400555/M00000643/2300261
400,"115 & 117 E LEIGH STREET, Richmond, VA 23219","        $500,000      "," — Beds — Baths 2,533 Sq Ft ",https://www.remax.com//va/richmond/home-details/115-117-e-leigh-street-richmond-va-23219/5292476952075599689/M00000643/2300268
401,"5009 BRYCE LN, Richmond, VA 23224","        $185,000      "," 2 Beds 1 Baths 1,344 Sq Ft ",https://www.remax.com//va/richmond/home-details/5009-bryce-ln-richmond-va-23224/11496480203276959498/M00000643/2300309
402,"2800 OLD GUN RD, Richmond, VA 23235","        $195,000      ",   3.14  Acres,https://www.remax.com//va/richmond/home-details/2800-old-gun-rd-richmond-va-23235/5721071600896698780/M00000643/2300332
403,"2801 OLD GUN RD E, Richmond, VA 23235","        $195,000      ",   1.91  Acres,https://www.remax.com//va/richmond/home-details/2801-old-gun-rd-e-richmond-va-23235/10815300226377097426/M00000643/2300336
404,"606 HAZELHURST AVE, Richmond, VA 23222","        $299,950      "," 4 Beds 2 Baths 1,392 Sq Ft ",https://www.remax.com//va/richmond/home-details/606-hazelhurst-ave-richmond-va-23222/17358350004402062461/M00000643/2301779
405,"1809 WINDING WAY, Richmond, VA 23235","        $599,990      "," 6 Beds 5 Baths 3,834 Sq Ft ",https://www.remax.com//va/north-chesterfield/home-details/1809-winding-way-north-chesterfield-va-23235/2217044923525954608/M00000643/2300059
406,"1712 4TH AVE, Richmond, VA 23222","        $299,950      "," 3 Beds 3 Baths 2,355 Sq Ft ",https://www.remax.com//va/richmond/home-details/1712-4th-ave-richmond-va-23222/16784677945359779586/M00000643/2233090
407,"3304 5TH AVE, Richmond, VA 23222","        $390,000      "," 4 Beds 4 Baths 2,588 Sq Ft ",https://www.remax.com//va/richmond/home-details/3304-5th-ave-richmond-va-23222/190332159911450240/M00000643/2300064
408,"3105 EDGEWOOD AVE, Richmond, VA 23222","        $450,000      "," 4 Beds 3 Baths 1,940 Sq Ft ",https://www.remax.com//va/richmond/home-details/3105-edgewood-ave-richmond-va-23222/1773284320699632778/M00000643/2300065
409,"1800 BATH ST, Richmond, VA 23220","        $140,000      ",   0.06  Acres,https://www.remax.com//va/richmond/home-details/1800-bath-st-richmond-va-23220/3157845874678998580/M00000643/2300123
410,"2216 CARRINGTON ST, Richmond, VA 23223","        $130,000      ",   0.03  Acres,https://www.remax.com//va/richmond/home-details/2216-carrington-st-richmond-va-23223/3782117178721555867/M00000643/2300130
411,"2929 WINDSORVIEW DR, Richmond, VA 23225","        $439,000      "," 3 Beds 2 Baths 1,949 Sq Ft ",https://www.remax.com//va/richmond/home-details/2929-windsorview-dr-richmond-va-23225/12248857986336482975/M00000643/2232619
412,"4509 FITZHUGH AVE, Richmond, VA 23230","        $469,900      "," 3 Beds 2 Baths 1,300 Sq Ft ",https://www.remax.com//va/richmond/home-details/4509-fitzhugh-ave-richmond-va-23230/16312545614961041143/M00000643/2233154
413,"17 E BLAKE LN, Richmond, VA 23224","        $242,000      "," 3 Beds 2 Baths 1,242 Sq Ft ",https://www.remax.com//va/richmond/home-details/17-e-blake-ln-richmond-va-23224/10310071775125636273/M00000643/2233060
414,"4887 WARWICK RD, Richmond, VA 23224","        $305,000      "," 3 Beds 2 Baths 1,565 Sq Ft ",https://www.remax.com//va/richmond/home-details/4887-warwick-rd-richmond-va-23224/4877022413626297874/M00000643/2233093
415,"2 MARY VIEW DR, Richmond, VA 23226","        $350,000      ",   0.35  Acres,https://www.remax.com//va/richmond/home-details/2-mary-view-dr-richmond-va-23226/2245158794819465105/M00000643/2233110
416,"2210 EDWARDS AVE, Richmond, VA 23224","        $300,000      "," 4 Beds 3 Baths 1,680 Sq Ft ",https://www.remax.com//va/richmond/home-details/2210-edwards-ave-richmond-va-23224/6270305086339066214/M00000643/2233122
417,"812 PEBBLE CT, Richmond, VA 23224","        $230,000      "," 3 Beds 1 Baths 1,050 Sq Ft ",https://www.remax.com//va/richmond/home-details/812-pebble-ct-richmond-va-23224/2239912442668681269/M00000643/2233059
418,"3410 MARGATE DR, Richmond, VA 23235","        $224,950      ",   1.51  Acres,https://www.remax.com//va/richmond/home-details/3410-margate-dr-richmond-va-23235/15938050389096855408/M00000643/2232948
419,"1308 N 38TH ST, Richmond, VA 23223","        $369,950      "," 3 Beds 3 Baths 1,508 Sq Ft ",https://www.remax.com//va/richmond/home-details/1308-n-38th-st-richmond-va-23223/7927580611860598310/M00000643/2233001
420,"1323 W LEIGH ST, Richmond, VA 23220","        $160,000      ",   0.03  Acres,https://www.remax.com//va/richmond/home-details/1323-w-leigh-st-richmond-va-23220/14653732246176696223/M00000643/2233052
421,"2312 INGRAM AVE, Richmond, VA 23224","        $275,000      "," 5 Beds 2 Baths 1,826 Sq Ft ",https://www.remax.com//va/richmond/home-details/2312-ingram-ave-richmond-va-23224/3346836137923686471/M00000643/2232925
422,"2919 FENDALL AVE, Richmond, VA 23222","        $260,000      ", 2 Beds 2 Baths 979 Sq Ft ,https://www.remax.com//va/richmond/home-details/2919-fendall-ave-richmond-va-23222/7329395485443703112/M00000643/2232911
423,"1100 HODGES RD, RICHMOND, VA 23225","        $439,500      ", 3 Beds 3 Baths  Sq Ft ,https://www.remax.com//va/richmond/home-details/1100-hodges-rd-richmond-va-23225/14133857847044276320/M00000309/VARC2000274
424,"2429 OWNBY LN # B7, Richmond, VA 23220","        $498,810      "," 3 Beds 3 Baths 1,517 Sq Ft ",https://www.remax.com//va/richmond/home-details/2429-ownby-ln-b7-richmond-va-23220/2996576914814517110/M00000643/2232811
425,"7.15 ACRES CHURCH LANE, Charles City, VA 23222","        $59,950      ",   7.15  Acres,https://www.remax.com//va/charles-city/home-details/715-acres-church-lane-charles-city-va-23222/11966601720205783439/M00000643/2232852
426,"1906 WOOD ST, Richmond, VA 23223","        $60,000      ",   0.25  Acres,https://www.remax.com//va/richmond/home-details/1906-wood-st-richmond-va-23223/11054443539591729986/M00000643/2232853
427,"10504 ROYAL CRESENT WAY, Richmond, VA 23236","        $269,900      "," 3 Beds 2 Baths 1,056 Sq Ft ",https://www.remax.com//va/north-chesterfield/home-details/10504-royal-cresent-way-north-chesterfield-va-23236/13654595450383796624/M00000643/2232734
428,"7000 BATTEN CT, Chesterfield, VA 23234","        $444,990      "," 4 Beds 2 Baths 2,250 Sq Ft ",https://www.remax.com//va/richmond/home-details/7000-batten-ct-richmond-va-23234/4806408817506957752/M00000643/2232749
429,"2967 BLENDWELL RD, Richmond, VA 23224","        $428,995      "," 5 Beds 4 Baths 3,500 Sq Ft ",https://www.remax.com//va/richmond/home-details/2967-blendwell-rd-richmond-va-23224/13347204482526989962/M00000643/2232683
430,"3622 HARRIS AVE, Richmond, VA 23223","        $215,000      "," 4 Beds 1 Baths 1,380 Sq Ft ",https://www.remax.com//va/richmond/home-details/3622-harris-ave-richmond-va-23223/6609004485142588194/M00000643/2232696
431,"1100 HODGES RD, Richmond, VA 23225","        $439,500      "," 4 Beds 3 Baths 2,500 Sq Ft ",https://www.remax.com//va/richmond/home-details/1100-hodges-rd-richmond-va-23225/14133857847044276320/M00000643/2232705
432,"2622 NORTHUMBERLAND AVE, Richmond, VA 23220","        $380,000      "," 4 Beds 3 Baths 1,797 Sq Ft ",https://www.remax.com//va/richmond/home-details/2622-northumberland-ave-richmond-va-23220/9706789489986074122/M00000643/2232706
433,"1822 PARK AVE, Richmond, VA 23220","        $1,295,000      "," 4 Beds 3 Baths 3,551 Sq Ft ",https://www.remax.com//va/richmond/home-details/1822-park-ave-richmond-va-23220/1312104080981194410/M00000643/2231542
434,"5440 KENDALL RD, Richmond, VA 23224","        $192,000      ", 3 Beds 1 Baths 980 Sq Ft ,https://www.remax.com//va/richmond/home-details/5440-kendall-rd-richmond-va-23224/17263600748329218035/M00000643/2232621
435,"102 LOCKGREEN PL, Richmond, VA 23226","        $1,925,000      "," 4 Beds 4 Baths 4,125 Sq Ft ",https://www.remax.com//va/richmond/home-details/102-lockgreen-pl-richmond-va-23226/12682865225774859906/M00000643/2231946
436,"1811 INGRAM AVE, Richmond, VA 23224","        $200,000      "," 4 Beds 2 Baths 2,444 Sq Ft ",https://www.remax.com//va/richmond/home-details/1811-ingram-ave-richmond-va-23224/7606311268888359372/M00000643/2232503
437,"2115 KESWICK AVE, Richmond, VA 23224","        $199,500      ", 2 Beds 2 Baths 882 Sq Ft ,https://www.remax.com//va/richmond/home-details/2115-keswick-ave-richmond-va-23224/10001151030152725309/M00000643/2232535
438,"1511 GROVE AVE, Richmond, VA 23220","        $575,000      "," — Beds — Baths 2,969 Sq Ft ",https://www.remax.com//va/richmond/home-details/1511-grove-ave-richmond-va-23220/5362582610607265108/M00000643/2232554
439,"1619 MECHANICSVILLE TPKE, Richmond, VA 23223","        $189,900      ", 3 Beds 2 Baths 984 Sq Ft ,https://www.remax.com//va/richmond/home-details/1619-mechanicsville-tpke-richmond-va-23223/3825698852212975512/M00000643/2232574
440,"1121 N LOMBARDY ST # B, Richmond, VA 23220","        $529,990      "," 3 Beds 3 Baths 2,451 Sq Ft ",https://www.remax.com//va/richmond/home-details/1121-n-lombardy-st-b-richmond-va-23220/3259269259606211073/M00000643/2232437
441,"1311 OVERLOOK ST, Richmond, VA 23224","        $213,000      "," 2 Beds 1 Baths 1,120 Sq Ft ",https://www.remax.com//va/richmond/home-details/1311-overlook-st-richmond-va-23224/5303518480135530845/M00000643/2232444
442,"815 MOSBY ST, Richmond, VA 23223","        $199,950      ",   0.14  Acres,https://www.remax.com//va/richmond/home-details/815-mosby-st-richmond-va-23223/5145538641332173845/M00000643/2232476
443,"2210 PERRY ST, Richmond, VA 23225","        $399,000      "," 3 Beds 3 Baths 1,890 Sq Ft ",https://www.remax.com//va/richmond/home-details/2210-perry-st-richmond-va-23225/9201091354782473524/M00000643/2231862
444,"1025 N LOMBARDY ST # A, Richmond, VA 23220","        $395,990      "," 2 Beds 3 Baths 1,574 Sq Ft ",https://www.remax.com//va/richmond/home-details/1025-n-lombardy-st-a-richmond-va-23220/12793353323576777891/M00000643/2232390
445,"3820 MERIDIAN AVE, Richmond, VA 23234","        $323,950      "," 4 Beds 3 Baths 1,784 Sq Ft ",https://www.remax.com//va/richmond/home-details/3820-meridian-ave-richmond-va-23234/9417564312874888774/M00000643/2231906
446,"1315 W LEIGH ST, Richmond, VA 23220","        $332,000      ", 1 Beds 1 Baths 400 Sq Ft ,https://www.remax.com//va/richmond/home-details/1315-w-leigh-st-richmond-va-23220/13156755968147677118/M00000643/2232120
447,"2400 E FRANKLIN ST, Richmond, VA 23223","        $399,950      ",   0.40  Acres,https://www.remax.com//va/richmond/home-details/2400-e-franklin-st-richmond-va-23223/11496847250544621439/M00000643/2232220
448,"1042 KINGSWAY RD, Richmond, VA 23225","        $285,000      "," 3 Beds 2 Baths 1,249 Sq Ft ",https://www.remax.com//va/richmond/home-details/1042-kingsway-rd-richmond-va-23225/15715885201801812588/M00000643/2232222
449,"122 W CLAY ST, Richmond, VA 23220","        $630,000      "," 5 Beds 4 Baths 3,581 Sq Ft ",https://www.remax.com//va/richmond/home-details/122-w-clay-st-richmond-va-23220/9899946636266977099/M00000643/2231853
450,"1109 N LOMBARDY ST # B, Richmond, VA 23220","        $489,990      "," 3 Beds 3 Baths 2,451 Sq Ft ",https://www.remax.com//va/richmond/home-details/1109-n-lombardy-st-b-richmond-va-23220/8831938614304272139/M00000643/2232164
451,"3123 ENSLOW AVE, Richmond, VA 23222","        $219,900      "," 3 Beds 2 Baths 1,470 Sq Ft ",https://www.remax.com//va/richmond/home-details/3123-enslow-ave-richmond-va-23222/1432179036305111696/M00000643/2232174
452,"3325 MEADOWBRIDGE RD, Richmond, VA 23222","        $310,000      "," 3 Beds 3 Baths 1,552 Sq Ft ",https://www.remax.com//va/richmond/home-details/3325-meadowbridge-rd-richmond-va-23222/2138090444272925094/M00000643/2232196
453,"1920 CARNEAL ST, Richmond, VA 23223","        $225,000      "," 3 Beds 1 Baths 1,326 Sq Ft ",https://www.remax.com//va/richmond/home-details/1920-carneal-st-richmond-va-23223/14919489709489909019/M00000643/2232203
454,"3123 ALVIS AVE, Richmond, VA 23222","        $185,000      "," 3 Beds 1 Baths 1,341 Sq Ft ",https://www.remax.com//va/richmond/home-details/3123-alvis-ave-richmond-va-23222/17711692132611896941/M00000643/2231969
455,"2300 MCDONOUGH ST, Richmond, VA 23225","        $241,443      "," 3 Beds 3 Baths 1,320 Sq Ft ",https://www.remax.com//va/richmond/home-details/2300-mcdonough-st-richmond-va-23225/9252247002332107046/M00000643/2232076
456,"2304 MCDONOUGH ST, Richmond, VA 23225","        $241,443      "," 3 Beds — Baths 1,320 Sq Ft ",https://www.remax.com//va/richmond/home-details/2304-mcdonough-st-richmond-va-23225/10012393477880387562/M00000643/2232079
457,"2308 MCDONOUGH ST, Richmond, VA 23225","        $241,443      "," 3 Beds 3 Baths 1,320 Sq Ft ",https://www.remax.com//va/richmond/home-details/2308-mcdonough-st-richmond-va-23225/7936229387202736046/M00000643/2232080
458,"1233 N 35TH ST, Richmond, VA 23223","        $313,900      "," 3 Beds 2 Baths 1,228 Sq Ft ",https://www.remax.com//va/richmond/home-details/1233-n-35th-st-richmond-va-23223/15586332205134548866/M00000643/2232084
459,"2312 MCDONOUGH ST, Richmond, VA 23225","        $241,433      "," 3 Beds 3 Baths 1,320 Sq Ft ",https://www.remax.com//va/richmond/home-details/2312-mcdonough-st-richmond-va-23225/15639726943142524557/M00000643/2232093
460,"2316 MCDONOUGH ST, Richmond, VA 23225","        $241,443      "," 3 Beds 3 Baths 1,320 Sq Ft ",https://www.remax.com//va/richmond/home-details/2316-mcdonough-st-richmond-va-23225/9833489209057495337/M00000643/2232095
461,"1305 CARLISLE AVE, Richmond, VA 23231","        $250,000      "," 3 Beds 2 Baths 1,368 Sq Ft ",https://www.remax.com//va/richmond/home-details/1305-carlisle-ave-richmond-va-23231/2431998667964481757/M00000643/2232099
462,"3220 MARYLAND AVE, Richmond, VA 23222","        $195,000      "," 3 Beds 2 Baths 1,454 Sq Ft ",https://www.remax.com//va/richmond/home-details/3220-maryland-ave-richmond-va-23222/2772689904144862888/M00000643/2232115
463,"3206 5TH AVE, RICHMOND, VA 23222","        $285,000      "," 3 Beds 3 Baths 1,336 Sq Ft ",https://www.remax.com//va/richmond/home-details/3206-5th-ave-richmond-va-23222/4532435708802074915/M00000309/VARC2000268
464,"3813 MERIDIAN AVE, Richmond, VA 23234","        $327,950      "," 4 Beds 3 Baths 1,814 Sq Ft ",https://www.remax.com//va/richmond/home-details/3813-meridian-ave-richmond-va-23234/3087479917830235220/M00000643/2231612
465,"614 N 33RD ST, Richmond, VA 23223","        $389,950      "," 3 Beds 3 Baths 1,691 Sq Ft ",https://www.remax.com//va/richmond/home-details/614-n-33rd-st-richmond-va-23223/5585284963138458406/M00000643/2231883
466,"1800 BOSTON AVE, Richmond, VA 23224","        $369,950      "," 4 Beds 5 Baths 1,924 Sq Ft ",https://www.remax.com//va/richmond/home-details/1800-boston-ave-richmond-va-23224/15187667813061075217/M00000643/2232057
467,"3206 5TH AVE, Richmond, VA 23222","        $285,000      "," 3 Beds 3 Baths 1,336 Sq Ft ",https://www.remax.com//va/richmond/home-details/3206-5th-ave-richmond-va-23222/4532435708802074915/M00000643/2231919
468,"1407 MILTON ST, Richmond, VA 23222","        $155,000      ", 3 Beds 1 Baths 850 Sq Ft ,https://www.remax.com//va/richmond/home-details/1407-milton-st-richmond-va-23222/17098136354223602103/M00000643/2231984
469,"129 W JACKSON ST, Richmond, VA 23220","        $222,500      "," 3 Beds 2 Baths 1,480 Sq Ft ",https://www.remax.com//va/richmond/home-details/129-w-jackson-st-richmond-va-23220/18056148309121615716/M00000643/2231825
470,"5100 MONUMENT AVE UNIT 709, Richmond, VA 23230","        $249,000      "," 2 Beds 2 Baths 1,300 Sq Ft ",https://www.remax.com//va/richmond/home-details/5100-monument-ave-unit-709-richmond-va-23230/15039844877723716397/M00000643/2231594
471,"967 PINK ST, Richmond, VA 23223","        $699,950      "," 4 Beds 4 Baths 2,512 Sq Ft ",https://www.remax.com//va/richmond/home-details/967-pink-st-richmond-va-23223/9867334904584401721/M00000643/2231778
472,"311 E LADIES MILE RD, Richmond, VA 23222","        $245,000      "," 3 Beds 1 Baths 1,288 Sq Ft ",https://www.remax.com//va/richmond/home-details/311-e-ladies-mile-rd-richmond-va-23222/461940540155496286/M00000643/2231063
473,"3102 COLUMBIA ST, Richmond, VA 23234","        $134,500      ", 3 Beds 1 Baths 833 Sq Ft ,https://www.remax.com//va/richmond/home-details/3102-columbia-st-richmond-va-23234/15845461490691679413/M00000643/2231686
474,"1345 MINEFEE ST, Richmond, VA 23224","        $139,950      ", 2 Beds 1 Baths 896 Sq Ft ,https://www.remax.com//va/richmond/home-details/1345-minefee-st-richmond-va-23224/16255766547401927926/M00000643/2231702
475,"4235 ECHO HO LN, Richmond, VA 23235","        $1,015,000      "," 3 Beds 3 Baths 2,900 Sq Ft ",https://www.remax.com//va/richmond/home-details/4235-echo-ho-ln-richmond-va-23235/17134599271122315773/M00000643/2230410
476,"210 E 18TH ST, Richmond, VA 23224","        $334,500      "," 3 Beds 3 Baths 1,826 Sq Ft ",https://www.remax.com//va/richmond/home-details/210-e-18th-st-richmond-va-23224/16353811363881968805/M00000643/2231535
477,"3215 4TH AVE, Richmond, VA 23222","        $324,900      "," 4 Beds 2 Baths 1,464 Sq Ft ",https://www.remax.com//va/richmond/home-details/3215-4th-ave-richmond-va-23222/284664808033718686/M00000643/2231582
478,"3128 WOODROW AVE, Richmond, VA 23222","        $479,500      "," 3 Beds 3 Baths 1,968 Sq Ft ",https://www.remax.com//va/richmond/home-details/3128-woodrow-ave-richmond-va-23222/14627385685377414804/M00000643/2231624
479,"6161 RIVER RD APT 27, Henrico, VA 23226","        $525,000      "," 3 Beds 2 Baths 1,816 Sq Ft ",https://www.remax.com//va/richmond/home-details/6161-river-rd-apt-27-richmond-va-23226/11775155572109108252/M00000643/2230920
480,"1213 N 20TH ST, Richmond, VA 23223","        $349,500      "," 3 Beds 3 Baths 1,822 Sq Ft ",https://www.remax.com//va/richmond/home-details/1213-n-20th-st-richmond-va-23223/5346130452973008098/M00000643/2231347
481,"904 TRIPLE OAK CT, Richmond, VA 23231","        $395,900      "," 4 Beds 3 Baths 2,019 Sq Ft ",https://www.remax.com//va/richmond/home-details/904-triple-oak-ct-richmond-va-23231/1341728277359336642/M00000643/2231349
482,"1307 EVERGREEN AVE, Richmond, VA 23224","        $249,950      "," 4 Beds 1 Baths 1,678 Sq Ft ",https://www.remax.com//va/richmond/home-details/1307-evergreen-ave-richmond-va-23224/17675685760702559487/M00000643/2231162
483,"3400 LOGANDALE AVE, Richmond, VA 23224","        $199,900      ", 2 Beds 1 Baths 966 Sq Ft ,https://www.remax.com//va/richmond/home-details/3400-logandale-ave-richmond-va-23224/3302711173535088803/M00000643/2231315
484,"1041 N LOMBARDY ST # B, Richmond, VA 23220","        $549,990      "," 3 Beds 3 Baths 2,345 Sq Ft ",https://www.remax.com//va/richmond/home-details/1041-n-lombardy-st-b-richmond-va-23220/9225418668878914958/M00000643/2231209
485,"1215 N 38TH ST, Richmond, VA 23223","        $269,000      "," 4 Beds 3 Baths 1,736 Sq Ft ",https://www.remax.com//va/richmond/home-details/1215-n-38th-st-richmond-va-23223/9978066722101761757/M00000643/2231163
486,"6316 DERWENT RD, Richmond, VA 23225","        $236,000      "," 3 Beds 2 Baths 1,024 Sq Ft ",https://www.remax.com//va/richmond/home-details/6316-derwent-rd-richmond-va-23225/1214373266624519577/M00000643/2231082
